Joint_0_Angle,Joint_1_Angle,Joint_2_Angle,Joint_3_Angle,Joint_4_Angle,Joint_0_Encoder,Joint_1_Encoder,Joint_2_Encoder,Joint_3_Encoder,Joint_4_Encoder
4.923393566,5.096495999,5.611222651,-0.026694784,-0.031809309,4.906680791,5.101482613,5.583660535,-0.041054736,-0.029177705
4.906643826,5.044075752,5.66413472,-0.058738604,0.032784939,4.915680751,5.032049638,5.670009229,-0.041309452,0.02229992
4.874241116,5.122079277,5.677006494,-0.013647794,-0.079638564,4.861953579,5.109936882,5.657902892,0.017119618,-0.070728514
4.983052253,4.989330821,5.702966133,0.01795549,-0.009590554,4.984510088,4.979624123,5.706641323,0.018125788,-0.025839687
4.985220305,4.958359877,5.619773285,-0.028820796,0.018568132,5.006576028,4.946592961,5.637751236,-0.01726858,0.0193325
5.010533714,4.962175609,5.719125633,-0.028205496,0.009099422,5.026943985,4.972901697,5.70702644,-0.014347729,-0.016648883
4.988168876,5.034050747,5.596226798,0.007692481,-0.008558808,4.984595982,5.018104265,5.581084874,0.008874993,-0.004523335
4.976948372,5.069242412,5.628889892,-0.020193622,-0.006474721,4.947168981,5.065239237,5.614079605,-0.007103848,0.00372901
4.99124573,5.024760781,5.590627444,0.059736358,-0.088963976,5.031318455,5.018918237,5.607663525,0.062123743,-0.069505332
4.997996299,5.018042023,5.626065244,0.004929143,-0.042601521,4.970165124,5.041684656,5.616820876,0.011964891,-0.064265544
5.019599338,5.074084585,5.74056757,0.135467862,-0.030468548,5.005205257,5.083015946,5.753950413,0.141293765,-0.040082796
4.955070644,4.986060569,5.657850278,0.046019935,-0.036951249,4.963010147,4.98247253,5.663359556,0.049938572,-0.038936116
5.016864255,5.005592989,5.665612607,0.013258859,-0.003580016,5.058471851,4.994618324,5.679199993,0.007745763,-0.007750124
5.038805993,4.964030944,5.550311895,0.018019607,-0.054206996,5.038994347,4.972508365,5.541974968,0.018043751,-0.061562792
5.049032507,4.972563224,5.611316251,0.012281558,0.063487545,5.025404149,4.991824701,5.592401818,-0.014235671,0.072587165
5.038281465,4.950716827,5.610680597,-0.005028096,0.043987579,5.031294627,4.965348985,5.60155117,-0.001324369,0.063808309
5.01536553,4.854788325,5.708200274,-0.041496913,0.000551002,5.032204796,4.879691105,5.691512408,0.014602015,0.017107455
5.080822641,4.939677013,5.659592463,0.045936817,-0.050397984,5.060737978,4.946466274,5.668272591,0.05256334,-0.067126601
5.035112048,4.942446735,5.646640203,0.015460569,-0.034917855,5.015910591,4.966212788,5.648371695,0.013616365,-0.054059501
5.087424936,5.002920038,5.712929334,-0.007171739,0.00439776,5.061248009,4.996651089,5.730517154,-0.013599623,-0.001498558
5.157762249,4.926954586,5.607886151,0.130903532,0.054363102,5.149560317,4.917601043,5.607741048,0.121678043,0.041016334
5.194101976,4.951436672,5.681370735,0.000878545,-0.043831611,5.176696794,4.911230347,5.650913221,0.006051859,-0.038845238
5.105646628,4.900850183,5.598527002,0.045134451,0.07115872,5.147254413,4.878194317,5.604480715,0.051578091,0.051371067
5.072001855,4.936601386,5.597985127,-0.018349883,0.054665068,5.078733162,4.948785045,5.623022759,-0.062950912,0.079504803
5.107744511,4.988693277,5.597091751,-0.029880893,0.065679141,5.102679918,4.987400607,5.608868287,-0.030427913,0.073626358
5.115696461,4.89835896,5.686127621,-0.000337143,-0.002357355,5.15137378,4.891835933,5.679324069,0.043426386,-0.021599595
5.148736885,4.947438334,5.660060524,-0.048717455,-0.012340474,5.144243621,4.953557413,5.673331444,-0.089816025,0.014547849
5.160284418,4.877649351,5.71930564,-0.051493075,0.02403491,5.157676256,4.865985662,5.719856699,-0.04399022,0.028301553
5.168761346,4.890870091,5.586371545,-0.030010201,0.048435885,5.140646028,4.867873272,5.579992418,-0.079814859,0.055319853
5.105750824,4.805122281,5.641890937,0.019825478,0.028244559,5.120168386,4.80845758,5.622130323,0.006019087,0.051296218
5.081738694,4.896293687,5.731057052,-0.064018212,0.00716323,5.106305475,4.863517116,5.708452252,-0.057716405,0.012155335
5.115385062,4.780760042,5.648835939,-0.026581368,0.00525534,5.119668004,4.801077653,5.707923019,-0.005337729,0.001448781
5.163100433,4.888319912,5.764276152,-0.139962679,0.039502281,5.147300143,4.908069996,5.77204139,-0.101890133,0.010235123
5.174600937,4.864915328,5.639735519,-0.105466577,-0.111550949,5.157943676,4.850536928,5.638358059,-0.11815948,-0.088382442
5.173117469,4.862738359,5.611411944,-0.010852971,-0.016232718,5.186285771,4.84196403,5.657481998,0.011719734,-0.000525318
5.176285696,4.810089729,5.671956571,0.047363265,0.009788231,5.204180097,4.812206697,5.641970656,0.066053338,0.020496067
5.19222029,4.772993373,5.686860371,0.069858699,0.045074833,5.205138402,4.779906588,5.692640148,0.073256699,0.021116784
5.347360525,4.904138927,5.659104846,-0.003206938,-0.011646678,5.339026888,4.886241735,5.653526792,-0.00592437,-0.032459456
5.16524148,4.846484891,5.67150162,-0.018372676,0.009317082,5.136501907,4.837336755,5.660861308,-0.02774289,-0.005228386
5.135569011,4.817513723,5.712200062,0.03115728,0.006735099,5.154551567,4.823199709,5.676723073,0.005632162,-0.003131475
5.151757198,4.820576974,5.646876751,0.063400231,-0.11095114,5.15525101,4.801187962,5.659211437,0.069304461,-0.098959598
5.209707084,4.830777484,5.660317414,-0.03296979,-0.005283201,5.213822028,4.835050175,5.650907349,-0.066649831,-0.023775255
5.214431717,4.77915368,5.655254387,-0.07794205,0.042141379,5.227575187,4.732876982,5.680382525,-0.075486872,0.046941815
5.306133153,4.885283091,5.694526596,-0.00310136,0.009880874,5.28238109,4.892332411,5.666421081,-0.018339233,0.027166065
5.296904832,4.87245259,5.60899627,-0.093897632,0.002387565,5.296688974,4.866154968,5.632182963,-0.062950853,-0.049727136
5.172310637,4.748049741,5.728037316,-0.044365683,0.049883479,5.150748615,4.735498983,5.697581568,-0.041601468,0.071262582
5.263938632,4.873155954,5.750056713,0.003969537,0.012769395,5.209472911,4.873728188,5.780495403,0.011827677,-0.023379065
5.244223868,4.771409528,5.656717799,0.009624027,0.053544061,5.250924863,4.759688753,5.669937291,-0.002962735,0.053059196
5.247680103,4.847462742,5.638391483,0.04157175,0.001040589,5.274564039,4.854263991,5.661351208,0.026761058,-0.025575412
5.291139834,4.821786028,5.670363791,-0.011973741,0.029886599,5.290378644,4.792622676,5.667144607,-0.011224573,-0.00605033
5.263471807,4.771988628,5.720345685,0.074860924,0.013446437,5.280005289,4.750207869,5.73963774,0.068805827,0.014157853
5.301080264,4.759554016,5.619935169,0.005687126,-0.017346374,5.279990854,4.751441098,5.575806054,-0.005547684,-0.037178675
5.291661698,4.886220022,5.713119603,-0.073484038,-0.017077332,5.305044676,4.863808986,5.718079169,-0.080906365,-0.019808191
5.257296213,4.703418278,5.659712919,0.10263427,-0.077827728,5.291042113,4.696133601,5.645054592,0.106344059,-0.059859604
5.316344003,4.771600074,5.571280121,-0.013074311,0.011178676,5.337940002,4.736954647,5.526222891,-0.004288782,-0.021982858
5.317586314,4.76971653,5.692493514,0.014726202,-0.021128093,5.351328268,4.778870717,5.721067072,0.010971435,-0.019734374
5.216226177,4.823501872,5.664312574,-0.079966298,-0.183378723,5.243796165,4.811049146,5.665965595,-0.086329688,-0.20066344
5.230273656,4.767638025,5.636155708,-0.012748708,-0.08881698,5.214104618,4.783023096,5.638030183,-0.017468068,-0.06902513
5.321781253,4.698975079,5.785034639,0.063862299,-0.004958928,5.363303023,4.66570023,5.815170603,0.099714433,-0.021056786
5.283534573,4.728387416,5.656599441,0.016245221,0.155453261,5.302140031,4.722008992,5.638634432,0.041136508,0.138880867
5.340879722,4.709383651,5.625247141,0.046089761,-0.007849546,5.324777789,4.71237301,5.610402595,0.064195826,-0.023998546
5.25664687,4.643389055,5.689383003,0.003628361,-0.059204772,5.262357661,4.661576481,5.687871604,0.017858275,-0.036680873
5.374319128,4.704913416,5.715463427,0.003829968,-0.055462274,5.38517759,4.720532711,5.705597654,-0.010550616,-0.057536592
5.394318975,4.714650825,5.647666728,-0.028862256,0.053393519,5.375442984,4.749026839,5.691615058,-0.064054377,0.081444589
5.37049592,4.698253558,5.729883426,0.011523228,-0.024408248,5.371426017,4.713668246,5.738890353,0.058026344,0.01605783
5.385917446,4.653967459,5.662859378,0.026613497,-0.024116541,5.355154157,4.669861655,5.653846136,0.02955315,-0.034960503
5.405665818,4.75611004,5.661227307,0.067884376,-0.036709568,5.40974903,4.729521469,5.64889608,0.067274592,-0.027645798
5.434256452,4.81836796,5.693255661,0.086734274,-0.002666236,5.429715039,4.823940427,5.661484817,0.09179278,-0.02985199
5.447719285,4.565958787,5.676422588,-0.007982294,0.002865937,5.464411334,4.56407134,5.708828982,-0.00795006,0.009574811
5.434836961,4.590160575,5.62873071,-0.046507649,-0.003013336,5.456694929,4.571881741,5.652327578,-0.057448487,-0.027499942
5.484309448,4.59275671,5.754217674,-0.012717151,-0.023405879,5.501873999,4.589973497,5.753950301,-0.004410966,0.008181989
5.408773814,4.690891212,5.601067566,0.055056282,0.001731608,5.423218859,4.683592431,5.58260083,0.04852124,0.018779734
5.435181923,4.686869146,5.697921943,0.018342175,0.064017208,5.419707979,4.667221247,5.680552028,0.02175627,0.079573991
5.547534362,4.69921464,5.672846629,-0.026039137,-0.013430798,5.531190954,4.691033949,5.707242426,-0.028132384,0.027152867
5.349490643,4.745950442,5.708813062,-0.104104812,-0.089129043,5.355511572,4.743797781,5.67688907,-0.102483972,-0.098230989
5.441752593,4.774756117,5.462490565,0.012115315,0.025927266,5.471431237,4.785510066,5.449313935,0.025937767,0.041149795
5.47520577,4.621093952,5.691537795,0,0.058793184,5.481056197,4.606122468,5.710986719,0.004200366,0.041657799
5.436744526,4.68407726,5.64359768,-0.042243576,0.004394832,5.431300742,4.69852331,5.614920282,-0.05239572,0.003775808
5.611221053,4.577803808,5.649709471,-0.085683473,-0.003749231,5.627112563,4.568951514,5.638244711,-0.101160041,0.013942937
5.459589084,4.588518244,5.714828063,-0.07157315,0.089143407,5.440650489,4.588912596,5.681077181,-0.08504523,0.096624652
5.528003832,4.547394836,5.671418886,-0.017898554,-0.035845087,5.522532357,4.541102627,5.655827939,-0.006007327,-0.039594421
5.472728308,4.623129887,5.672079489,-0.066913365,0.007056201,5.475613192,4.629541494,5.671773209,-0.04384497,-0.010133256
5.462970609,4.533329295,5.555586218,-0.077335836,0.020934346,5.481516841,4.55888248,5.555470474,-0.081362141,0.062858765
5.512104687,4.566265489,5.657337762,0.024806475,-0.000706566,5.534663898,4.565871811,5.670358654,0.000104496,0.001973108
5.572793087,4.562151183,5.758605364,0.003556137,0.078730234,5.54349755,4.535480893,5.753773105,0.036643196,0.055604606
5.515793094,4.559137478,5.772179753,-0.015918563,0.015098308,5.508781046,4.585481511,5.754485216,-0.019558422,0.023881725
5.481052413,4.538749004,5.799221908,-0.058550894,-0.030241086,5.466467889,4.553758473,5.797362422,-0.067435978,-0.014074478
5.535469525,4.511337067,5.68180946,0.017621195,0.030483314,5.499806166,4.513936253,5.655482514,0.029466342,0.0389252
5.564273306,4.522367008,5.669488881,0.049283409,-0.043225303,5.573698433,4.532325151,5.68740227,0.056236715,-0.056334742
5.50453858,4.611139164,5.704107692,-0.051491425,-0.000227999,5.523450937,4.584612092,5.704708983,-0.065767095,-0.008804241
5.602935586,4.605296234,5.696101154,0.173012257,-0.001543415,5.607393914,4.600792376,5.694866077,0.179648683,-0.027025742
5.606308822,4.527367047,5.605283118,-0.062108877,0.006353698,5.597850788,4.560300988,5.597335503,-0.067999808,-0.010533266
5.520344232,4.530909726,5.72319465,0.062511467,0.029637979,5.545503982,4.513180968,5.723295288,0.069955668,0.039394175
5.553633706,4.518204895,5.678970283,-0.049821413,0.028393068,5.535804798,4.526343092,5.714388749,-0.039252238,0.030411742
5.584191734,4.566178337,5.72774649,-0.014820841,-0.148281666,5.548978166,4.535570408,5.747919062,-0.004708008,-0.10544971
5.664632228,4.350056331,5.775521714,0.00552395,-0.093320799,5.694670646,4.322325995,5.77033042,-0.025402165,-0.071945983
5.615942794,4.625504393,5.732729223,-0.059409896,-0.004818545,5.655368452,4.575036001,5.728885352,-0.050423846,-0.014777043
5.50376604,4.408192218,5.65122564,-0.008738255,0.032701084,5.481474219,4.412910281,5.646147225,-0.017244267,0.032939064
5.582560596,4.479500541,5.72536497,0.116020043,0.020845262,5.568476147,4.455961397,5.726981774,0.123702673,0.016667976
5.72677884,4.485963762,5.685046615,-0.001783219,0.00407586,5.718335687,4.478839253,5.657242685,0.000106401,-0.019811321
5.756511985,4.450621085,5.707861934,-0.071117215,0.020181158,5.753674847,4.447054829,5.711887168,-0.058212752,0.01687522
5.598143651,4.439585263,5.700842356,5.94E-05,0.092962222,5.60233487,4.4457926,5.685933257,-0.012378726,0.09798949
5.679416312,4.447372232,5.731754618,0.042117594,0.021955451,5.684009703,4.452761264,5.73630797,0.050637661,0.029513174
5.621346925,4.461120509,5.792049879,-0.009303953,0.00285088,5.640110883,4.438047168,5.804927492,-0.01833607,0.019772122
5.653898646,4.449641637,5.78997842,0.014652912,0.013186248,5.659130713,4.432708229,5.80190821,0.028829247,-0.003714028
5.66909365,4.464873869,5.787121276,-0.048462881,-0.095260854,5.67512598,4.466638126,5.760099074,-0.037385984,-0.101225103
5.736208674,4.368615922,5.742357695,-0.055423418,0.010573276,5.707841243,4.365945364,5.739140344,-0.075453355,0.002948704
5.711191083,4.414219598,5.611589112,0.026655536,0.055340034,5.694784417,4.41112506,5.586552478,0.015106708,0.016401288
5.556484086,4.4120492,5.692808159,-0.034251195,-0.040412705,5.561491162,4.400872048,5.71244619,-0.007761698,-0.001264759
5.744115299,4.433703241,5.702144518,-0.053110133,0.123189497,5.741420105,4.445203254,5.755509985,-0.052284597,0.127666641
5.763612366,4.404817288,5.749405414,0.030200299,0,5.755269651,4.410583392,5.775287801,0.05061935,-0.030851874
5.618445448,4.397261391,5.720425654,-0.062984733,-0.014994757,5.642162918,4.401933344,5.73221819,-0.059262395,-0.055175883
5.719458504,4.380549395,5.801365453,-0.010341366,-0.056382929,5.724916895,4.338955776,5.809709558,-0.027665597,-0.064862346
5.618419142,4.381728287,5.661106146,0.015494151,-0.013044264,5.594520982,4.379202088,5.685325021,0.006326735,-0.058694885
5.704604984,4.326727485,5.785773353,-0.030231836,0.077252174,5.704283031,4.331683358,5.78794713,-0.000762736,0.084048901
5.718911238,4.3742,5.759499853,0.049732549,0.022421838,5.714007113,4.356190729,5.792837589,0.076200811,0.009132044
5.734107459,4.414776057,5.64614222,0.040401899,-0.069676808,5.729963071,4.419537675,5.670138971,0.023830129,-0.077284944
5.850896527,4.38149961,5.732573257,0.059027681,0.000714087,5.824587596,4.380303517,5.77187373,0.024018118,0.010253797
5.692330722,4.402010754,5.764814164,0.003209893,-0.044176328,5.708355518,4.382542752,5.748350629,0.009932124,-0.049597687
5.741614304,4.426869109,5.710396791,-0.09319908,-0.001694798,5.755604746,4.456397277,5.700650161,-0.061850352,-0.030661015
5.718689991,4.343217946,5.741312306,-0.008624063,0.014096015,5.75402205,4.37015824,5.746671082,0.022504248,-0.026599055
5.748116074,4.321465427,5.723799371,-0.049490159,0.002634386,5.712321897,4.313927845,5.750065838,-0.06280569,-0.018559957
5.812866565,4.330640388,5.748958472,0.093860951,-0.019072965,5.815791746,4.327643718,5.746981531,0.098544595,0.007779219
5.890013738,4.37238637,5.694226262,0.019925548,0.035036524,5.921123226,4.364761347,5.722429764,0.054427191,0.025371152
5.826468422,4.369704004,5.739573957,-0.058909632,0.050338416,5.861798552,4.346964316,5.749793492,-0.083670875,0.033936058
5.843883825,4.284049825,5.699309842,-0.069585994,0.079846972,5.875143472,4.301851993,5.737995251,-0.094820075,0.070061334
5.776743993,4.315858618,5.77491091,0.013484542,-0.096757405,5.778546572,4.312161544,5.832554391,0.008538014,-0.10028203
5.76763646,4.346232698,5.742610371,0.013995517,-0.041952643,5.77301393,4.339656306,5.738360368,0.00536994,-0.016708856
5.793356488,4.301565963,5.743574357,-0.044230635,0.015723047,5.788901825,4.300951248,5.746238188,-0.00411727,0.003342443
5.690468306,4.27457262,5.681596424,-0.039708022,0.018274493,5.681837381,4.305938032,5.653087274,-0.052366653,-0.001461264
5.836090189,4.283165416,5.737324477,0.005068418,0.042425323,5.85252063,4.25277603,5.740767712,0.033475666,0.069768983
5.868442095,4.314386885,5.737497345,0.008496749,-0.063788451,5.891315434,4.316441446,5.763450855,-0.010345262,-0.054996201
5.831397842,4.261236158,5.639407155,0.023148178,0.047266673,5.846886376,4.256162728,5.61279008,0.015077514,0.021080936
5.725064185,4.295565805,5.871970518,0.032707179,0.082987845,5.718924345,4.260331234,5.865047268,0.05539745,0.078033038
5.844799617,4.239388852,5.757834683,0.021215719,0.03078706,5.784827038,4.235977172,5.731596571,-0.02068082,0.041301037
6.012704369,4.280469874,5.762753976,0.01477722,0.032258795,5.990918302,4.278413602,5.758837986,0.050126816,0.034032435
5.907669605,4.239713925,5.766584607,-0.03255781,-0.042479322,5.918159019,4.226947026,5.759289724,-0.017731527,-0.052035163
5.860276386,4.252194786,5.80787866,0.053679714,-0.014140088,5.841763356,4.240924531,5.825241378,0.074601186,-0.01461248
5.917797317,4.087095672,5.787455299,0.012888291,0.072890084,5.898275378,4.089952296,5.793552938,0.027773041,0.074990147
5.881079031,4.23018646,5.677435369,0.009746861,-0.013868011,5.857182985,4.229981693,5.702126057,0.026706514,-0.0016624
5.903657469,4.175189837,5.734391595,-0.026146834,0.053504628,5.948425867,4.154244264,5.736360047,-0.034599082,0.017956374
5.881079315,4.248836779,5.815410685,0.004140733,-0.024465707,5.897871944,4.244206028,5.837025367,0.02295029,-0.035550041
5.86553416,4.174155661,5.744143601,0.034708107,0.006328085,5.869468903,4.149482131,5.770431894,0.031013757,0.021581939
5.869436337,4.097180889,5.693890572,0.020959559,0.184507423,5.86785495,4.098647062,5.701354888,0.006105375,0.221052518
5.887303443,4.131101728,5.815769689,-0.143877531,0.016299875,5.869120584,4.139195772,5.815328365,-0.138892813,-0.019561589
5.787758401,4.221468103,5.882519051,0.017511642,0.152762722,5.807929644,4.218610867,5.857032752,-0.016203994,0.145409
5.934438447,4.188593098,5.778197617,-0.049835413,-0.000963692,5.952269165,4.188487707,5.789930035,-0.080929213,0.003546678
5.886893062,4.165191735,5.744312822,-0.019728666,-0.002738899,5.867109569,4.177612952,5.737033431,-0.042407814,0.015955997
5.934757699,4.077542657,5.778823748,-0.038373292,0.025739907,5.920310571,4.052272326,5.747998919,-0.030886805,0.025985248
5.905547173,4.064208739,5.796140029,0.027815856,-0.053459796,5.9491871,4.069624356,5.790232834,0.017448415,-0.062563016
5.878375397,4.253575377,5.671576406,0.035657419,-0.011915587,5.879626075,4.252648195,5.656610801,0.010677072,0.009369141
5.94371171,4.104941204,5.760644548,-0.003725495,-0.047371532,5.943977797,4.116544446,5.788185377,0.014781024,-0.089959739
6.015603918,4.228187736,5.734024512,-0.063337838,-0.086114447,5.993579354,4.189117971,5.716572799,-0.037922812,-0.090027106
5.981143303,4.188994712,5.778064646,-0.00241705,-0.045258068,5.979816657,4.17772901,5.778885778,-0.014709549,-0.045108333
5.953313986,4.121860843,5.798770945,-0.108920792,-0.006342009,5.952827298,4.12833781,5.772201206,-0.094627076,-0.029779664
5.923253757,4.106164039,5.819173771,-0.002224094,0.004887945,5.942648845,4.125811848,5.807694186,-0.001481087,-0.029567841
5.890496101,4.098757736,5.848427252,0.013952131,-0.012504361,5.859162543,4.085124048,5.829523679,0.025245718,-0.015650828
5.93610445,4.111487118,5.757112272,-0.036582368,0.048808326,5.921674448,4.118839131,5.763939774,-0.016434764,0.056010621
5.991779547,4.097233207,5.774485656,0.019168742,0.03360528,5.951790723,4.088319351,5.779731269,0.063745331,0.027959172
6.036484494,4.117199774,5.802930889,0.020834971,0.03191016,6.029456137,4.117766285,5.786226813,0.035098467,-0.011333622
6.13270857,4.051608583,5.782475552,0.005080274,-0.007310131,6.129686701,4.046148528,5.797672313,0.015551377,-0.048557153
5.969243208,4.110338632,5.762031658,0.051136153,-0.060059269,5.947495282,4.109163803,5.765992425,0.061986385,-0.024967211
6.014537893,4.101525477,5.763738261,0.078531904,0.028828442,6.029511025,4.109085987,5.764476242,0.08657026,0.02083845
6.005644178,4.117787488,5.887616992,0.021181647,0.008530855,5.991209628,4.128805764,5.880496624,-0.012192237,0.005554349
6.088831051,4.067539821,5.869232812,0.031011659,-0.007669723,6.079723886,4.088840048,5.841246816,0.016893496,0.014451195
5.986626498,3.926966389,5.68665805,0.038063173,0.071364673,5.986528372,3.924017276,5.66798304,0.046966593,0.064392146
5.899855866,4.016111494,5.802714757,-0.010643101,0.003800581,5.935746411,3.992975057,5.795301365,-0.045476439,0.024707258
6.147680659,4.051187938,5.760915939,0.000523881,-0.042438235,6.160419743,4.052961599,5.785562878,0.031835298,-0.04162199
5.987894913,4.07701083,5.799205634,-0.046575227,0.001357823,5.95493451,4.071945575,5.765221519,-0.022807425,0.019132817
6.000340791,4.036018867,5.885471437,0.004044969,-0.087357831,5.98705378,4.033711266,5.892819899,-0.029262341,-0.078071167
6.063104901,3.979177232,5.751454711,0.039962685,0.074787381,6.04677638,3.974636371,5.737127321,0.010343239,0.0945855
6.03971892,4.000381202,5.808557497,-0.005696198,0.075731949,6.044066543,3.987077094,5.801981987,-0.014445553,0.067390286
6.108675601,4.070653659,5.749374363,0.055090192,-0.021498823,6.09191656,4.087188337,5.774468466,0.056538426,-0.021115009
6.096141215,3.958322019,5.782732138,0.012845944,-0.027885162,6.088975236,3.952523963,5.745605757,0.007851101,-0.04860307
6.083473841,3.996156318,5.742976633,0.032954494,0.036516078,6.085549806,3.992250353,5.736867483,0.045990547,0.051746001
6.11225465,4.064495909,5.797638181,-0.02086026,0.008013961,6.049075016,4.076875031,5.809327867,-0.003878179,-0.001514328
6.089721965,3.997200947,5.822884797,0.045014953,-0.169534461,6.05901471,4.014246916,5.837020013,0.057427916,-0.206711499
6.124449774,3.958200093,5.801313414,-0.10762645,0.04183256,6.128650789,3.942545465,5.814135943,-0.149970643,0.060747467
5.975690246,3.931779962,5.861848668,0.030030999,0.010719278,5.973689055,3.901288321,5.844199963,-0.016016348,0.040099442
6.085558198,4.032003167,5.744264564,-0.008912339,-0.010480561,6.092037674,4.050642921,5.706584977,-0.02015256,-0.005439755
6.099903552,3.907684854,5.785825137,-0.111672763,0.00231542,6.138136431,3.883838715,5.742041599,-0.099693956,-0.004380164
6.244766032,3.935945047,5.797094837,0.076742526,0.020049982,6.266093489,3.935577845,5.792176011,0.087306857,0.026735653
6.078619749,3.973401674,5.744631881,0.00435164,0.03674668,6.053107643,3.974904574,5.73480267,-0.008520908,0.014818948
6.130535709,3.915357678,5.712988571,-0.060523941,-0.020439531,6.116671977,3.94210085,5.709357261,-0.078774315,-0.040124956
6.194214371,3.911990168,5.853437583,-0.006339254,-0.028823381,6.22571816,3.977217792,5.834090639,-0.025347647,-0.048378495
6.123130144,3.907304591,5.682081883,-0.012965462,0.079086363,6.119812655,3.916874904,5.694113446,0.006418437,0.051654942
6.183622587,3.979298952,5.798726282,-0.028024968,-0.023645955,6.212851922,3.990440516,5.808762746,0.012203743,-0.004079058
6.196977346,3.937816275,5.788348271,-0.001873975,-0.026898702,6.204994989,3.940420266,5.740032727,0.012945005,-0.035495734
6.180327114,3.874181241,5.755406502,-0.004234364,0.00031454,6.18055905,3.93018686,5.77211861,-0.001299912,-0.011171191
6.134932264,3.989263993,5.789829831,-0.091525534,-0.019196836,6.107055351,3.983269149,5.786713607,-0.066807655,-0.020107492
6.199081937,3.881247866,5.859540112,0.051538858,-0.073762374,6.211278458,3.92403016,5.869352682,0.052067394,-0.028816346
6.035150379,3.858317628,5.852258607,-0.126306957,0.078697654,6.016402186,3.864746723,5.868636671,-0.1459913,0.086720986
6.19229485,3.85159868,5.812878529,-0.074340769,-0.171236634,6.16176666,3.873658357,5.793555265,-0.034355941,-0.19118597
6.209219028,3.859467616,5.776380704,-0.006620269,0.031988628,6.183818284,3.886648411,5.740897671,-0.05786537,0.038675955
6.197828089,3.8552379,5.755931665,0.192754316,0.054599302,6.175749282,3.894659987,5.767330952,0.176721982,0.111414966
6.364339991,3.866484769,5.780671087,-0.043309928,-0.015377734,6.353883287,3.850407871,5.795149072,-0.02742495,-0.01629351
6.260444235,3.82749801,5.891684796,-0.032582437,0.064224402,6.237775081,3.840887142,5.89607594,-0.031368275,0.060013525
6.240843019,3.817214907,5.83939571,0.028903541,0.060126087,6.263029078,3.789763326,5.851662442,0.064392125,0.067842692
6.227342441,3.846850503,5.803289396,0.01886637,-0.015043271,6.247929129,3.845869643,5.827754323,0.041423469,-0.023653518
6.345964474,3.827481533,5.811501188,-0.030420754,-0.018654068,6.355044643,3.85502631,5.824362914,-0.043483986,-0.024048802
6.203906291,3.82655384,5.822218406,0.054860869,0.173745595,6.233484209,3.830474307,5.793900861,0.080062944,0.15681929
6.297764238,3.853916681,5.805043847,0.033174359,-0.000219225,6.320802659,3.827456081,5.778776634,0.015898629,-0.035011811
6.388749159,3.796335092,5.869695727,-0.048139493,-0.051431317,6.366334095,3.781727351,5.840690023,-0.047169463,-0.098319419
6.295744288,3.876619178,5.783396796,-0.055559107,-0.030523413,6.300637372,3.884247044,5.802152824,-0.07514282,-0.057827747
6.283418942,3.75173667,5.745473826,-0.012608114,-0.03112798,6.284584052,3.751894604,5.7619692,-0.034240425,-0.028268457
6.257892415,3.800306651,5.820582058,-0.01227079,0.005029534,6.252125078,3.827270704,5.835177805,-0.031017062,-0.037525369
6.292396257,3.864707865,5.928504806,0.013578767,0.075868166,6.279339088,3.858401967,5.955294128,-0.023742725,0.059276217
6.136222389,3.862936114,5.809687812,0.022387394,-0.03424881,6.145098294,3.812033625,5.828082305,0.082258195,-0.026976293
6.37653379,3.764756454,5.892797741,0.033201379,-0.02250114,6.380831077,3.780194297,5.900666361,0.02084922,-0.030454529
6.24510336,3.827108581,5.794006567,0,0.003557886,6.218331411,3.837874564,5.801429873,-0.009821969,0.030476082
6.306423148,3.698750784,5.80886103,0.058359189,-0.015478626,6.264236743,3.706359835,5.828277564,0.058432392,-0.030650586
6.245324493,3.767557168,5.74102066,-0.00907449,-0.018689134,6.279944644,3.782903096,5.734217609,0.004831238,-0.03287316
6.269954678,3.685323881,5.821879474,0.002904603,0.029546451,6.265958527,3.722256314,5.844894935,-0.009786626,0.007420509
6.33358495,3.730571272,5.825387819,0.017045763,-0.003306265,6.353529562,3.72421828,5.832737464,0.032328591,-0.031689122
6.3438529,3.704061553,5.760685401,-0.025989103,0.020215473,6.381098366,3.773326267,5.741206109,0.001723055,0.014552015
6.34489875,3.710904686,5.804259397,-0.028099624,-0.067877007,6.312725832,3.710368797,5.793095125,-0.047817555,-0.058777453
6.276048055,3.787936786,5.804303326,-0.001921664,0.019484075,6.283340106,3.797363504,5.779681227,0.041618567,0.032143157
6.409224699,3.678150328,5.794774803,0.00567366,0.163806097,6.400425757,3.662704799,5.772587692,-0.007158661,0.164926648
6.424955925,3.610178185,5.777281199,-0.005465497,-0.001564018,6.426281798,3.56542009,5.751155157,0.001921472,0.036963838
6.423270878,3.647540114,5.839099282,-0.029098969,0.057886078,6.437941724,3.673118687,5.883293576,-0.03874306,0.108705997
6.456725943,3.650402166,5.877474314,-0.006165919,0.106347897,6.453175394,3.639604589,5.907213547,0.018175088,0.095101926
6.261211137,3.61502886,5.813040478,0.024667257,-0.050673413,6.275185579,3.615064205,5.819532133,0.044445753,-0.079099728
6.43586653,3.665767525,5.833926791,-0.094014617,-0.005810474,6.411884923,3.670874093,5.814042483,-0.124647651,-0.003185343
6.360452817,3.644899622,5.809011709,0.049990878,0.002588923,6.33700469,3.634376129,5.819748784,0.03415999,-0.004938685
